sample,station,date_sample,depth_m,species_name,size_class_cm,abundance,project
1103991411,SD10,10/14/1999,100,Symphurus atricaudus,8,1,PLOO
1103991411,SD10,10/14/1999,100,Symphurus atricaudus,10,1,PLOO
1103991411,SD10,10/14/1999,100,Symphurus atricaudus,15,1,PLOO
1103991411,SD10,10/14/1999,100,Synodus lucioceps,18,1,PLOO
1103991411,SD10,10/14/1999,100,Synodus lucioceps,19,1,PLOO
1103991411,SD10,10/14/1999,100,Zalembius rosaceus,7,1,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis frenata,9,1,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis frenata,15,2,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis frenata,18,1,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis latipinnis,6,4,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis latipinnis,7,6,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis latipinnis,8,6,PLOO
1103991411,SD10,10/14/1999,100,Zaniolepis latipinnis,9,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,4,16,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,5,48,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,6,65,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,7,138,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,8,9,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,9,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys sordidus,12,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,5,2,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,6,18,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,7,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,8,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,9,1,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,10,11,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,11,58,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,12,12,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,13,13,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,14,8,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,15,7,PLOO
1103991412,SD11,10/14/1999,90,Citharichthys xanthostigma,16,1,PLOO
1103991412,SD11,10/14/1999,90,Hippoglossina stomata,11,1,PLOO
1103991412,SD11,10/14/1999,90,Hippoglossina stomata,19,1,PLOO
1103991412,SD11,10/14/1999,90,Icelinus quadriseriatus,4,6,PLOO
1103991412,SD11,10/14/1999,90,Icelinus quadriseriatus,5,28,PLOO
1103991412,SD11,10/14/1999,90,Icelinus quadriseriatus,6,45,PLOO
1103991412,SD11,10/14/1999,90,Icelinus quadriseriatus,7,63,PLOO
1103991412,SD11,10/14/1999,90,Icelinus quadriseriatus,8,1,PLOO
1103991412,SD11,10/14/1999,90,Microstomus pacificus,6,1,PLOO
1103991412,SD11,10/14/1999,90,Microstomus pacificus,7,3,PLOO
1103991412,SD11,10/14/1999,90,Microstomus pacificus,8,1,PLOO
1103991412,SD11,10/14/1999,90,Ophiodon elongatus,17,1,PLOO
1103991412,SD11,10/14/1999,90,Parophrys vetulus,16,1,PLOO
1103991412,SD11,10/14/1999,90,Parophrys vetulus,21,1,PLOO
1103991412,SD11,10/14/1999,90,Pleuronichthys verticalis,15,1,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,10,4,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,11,12,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,12,23,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,13,9,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,14,3,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,16,1,PLOO
1103991412,SD11,10/14/1999,90,Porichthys notatus,19,1,PLOO
1103991412,SD11,10/14/1999,90,Prionotus stephanophrys,13,1,PLOO
1103991412,SD11,10/14/1999,90,Prionotus stephanophrys,16,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,15,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,16,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,17,2,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,18,2,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,19,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,20,3,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,21,2,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,22,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,23,1,PLOO
1103991412,SD11,10/14/1999,90,Scorpaena guttata,24,1,PLOO
1103991412,SD11,10/14/1999,90,Sebastes elongatus,4,1,PLOO
1103991412,SD11,10/14/1999,90,Sebastes saxicola,5,4,PLOO
1103991412,SD11,10/14/1999,90,Sebastes saxicola,6,14,PLOO
1103991412,SD11,10/14/1999,90,Sebastes saxicola,7,6,PLOO
1103991412,SD11,10/14/1999,90,Sebastes semicinctus,6,7,PLOO
1103991412,SD11,10/14/1999,90,Sebastes semicinctus,7,10,PLOO
1103991412,SD11,10/14/1999,90,Symphurus atricaudus,9,2,PLOO
1103991412,SD11,10/14/1999,90,Symphurus atricaudus,14,3,PLOO
1103991412,SD11,10/14/1999,90,Symphurus atricaudus,15,3,PLOO
1103991412,SD11,10/14/1999,90,Symphurus atricaudus,16,1,PLOO
1103991412,SD11,10/14/1999,90,Synodus lucioceps,18,1,PLOO
1103991412,SD11,10/14/1999,90,Synodus lucioceps,20,2,PLOO
1103991412,SD11,10/14/1999,90,Synodus lucioceps,21,1,PLOO
1103991412,SD11,10/14/1999,90,Synodus lucioceps,25,2,PLOO
1103991412,SD11,10/14/1999,90,Zalembius rosaceus,6,17,PLOO
1103991412,SD11,10/14/1999,90,Zalembius rosaceus,7,6,PLOO
1103991412,SD11,10/14/1999,90,Zalembius rosaceus,9,1,PLOO
1103991412,SD11,10/14/1999,90,Zalembius rosaceus,11,1,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,6,6,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,7,13,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,8,21,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,9,6,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,13,2,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,14,2,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,15,6,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,16,1,PLOO
1103991412,SD11,10/14/1999,90,Zaniolepis latipinnis,17,2,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys sordidus,4,2,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys sordidus,5,15,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys sordidus,6,5,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys sordidus,7,65,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys sordidus,8,23,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys xanthostigma,14,3,PLOO
1103991413,SD12,10/22/1999,100,Citharichthys xanthostigma,15,1,PLOO
1103991413,SD12,10/22/1999,100,Hippoglossina stomata,27,1,PLOO
1103991413,SD12,10/22/1999,100,Hydrolagus colliei,37,1,PLOO
1103991413,SD12,10/22/1999,100,Icelinus quadriseriatus,5,19,PLOO
1103991413,SD12,10/22/1999,100,Icelinus quadriseriatus,6,62,PLOO
1103991413,SD12,10/22/1999,100,Icelinus quadriseriatus,7,86,PLOO
1103991413,SD12,10/22/1999,100,Icelinus quadriseriatus,8,8,PLOO
1103991413,SD12,10/22/1999,100,Microstomus pacificus,7,1,PLOO
1103991413,SD12,10/22/1999,100,Microstomus pacificus,8,1,PLOO
1103991413,SD12,10/22/1999,100,Microstomus pacificus,9,1,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,13,1,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,17,2,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,18,1,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,20,2,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,21,1,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,22,1,PLOO
1103991413,SD12,10/22/1999,100,Parophrys vetulus,23,1,PLOO
1103991413,SD12,10/22/1999,100,Porichthys notatus,11,5,PLOO
1103991413,SD12,10/22/1999,100,Porichthys notatus,12,3,PLOO
1103991413,SD12,10/22/1999,100,Porichthys notatus,13,1,PLOO
1103991413,SD12,10/22/1999,100,Porichthys notatus,14,1,PLOO
1103991413,SD12,10/22/1999,100,Raja inornata,47,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,15,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,17,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,18,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,19,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,21,1,PLOO
1103991413,SD12,10/22/1999,100,Scorpaena guttata,27,1,PLOO
1103991413,SD12,10/22/1999,100,Sebastes saxicola,6,3,PLOO
1103991413,SD12,10/22/1999,100,Sebastes semicinctus,6,1,PLOO
1103991413,SD12,10/22/1999,100,Sebastes semicinctus,7,1,PLOO
1103991413,SD12,10/22/1999,100,Symphurus atricaudus,12,1,PLOO
1103991413,SD12,10/22/1999,100,Symphurus atricaudus,14,5,PLOO
1103991413,SD12,10/22/1999,100,Symphurus atricaudus,15,5,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,20,1,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,21,1,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,22,6,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,23,12,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,24,7,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,25,4,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,26,1,PLOO
1103991413,SD12,10/22/1999,100,Synodus lucioceps,27,2,PLOO
1103991413,SD12,10/22/1999,100,Zalembius rosaceus,10,1,PLOO
1103991413,SD12,10/22/1999,100,Zalembius rosaceus,11,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis frenata,10,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis frenata,13,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,6,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,7,2,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,8,8,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,9,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,12,1,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,13,2,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,14,13,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,15,23,PLOO
1103991413,SD12,10/22/1999,100,Zaniolepis latipinnis,16,5,PLOO
1103991414,SD13,10/22/1999,100,Chilara taylori,20,1,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys sordidus,4,6,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys sordidus,5,17,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys sordidus,6,13,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys sordidus,7,88,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys sordidus,8,9,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,6,3,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,7,1,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,10,3,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,11,20,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,12,19,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,13,8,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,14,4,PLOO
1103991414,SD13,10/22/1999,100,Citharichthys xanthostigma,15,3,PLOO
1103991414,SD13,10/22/1999,100,Hippoglossina stomata,19,1,PLOO
1103991414,SD13,10/22/1999,100,Icelinus quadriseriatus,4,2,PLOO
1103991414,SD13,10/22/1999,100,Icelinus quadriseriatus,5,11,PLOO
1103991414,SD13,10/22/1999,100,Icelinus quadriseriatus,6,36,PLOO
1103991414,SD13,10/22/1999,100,Icelinus quadriseriatus,7,46,PLOO
1103991414,SD13,10/22/1999,100,Icelinus quadriseriatus,8,2,PLOO
1103991414,SD13,10/22/1999,100,Lepidogobius lepidus,7,1,PLOO
1103991414,SD13,10/22/1999,100,Microstomus pacificus,6,1,PLOO
1103991414,SD13,10/22/1999,100,Microstomus pacificus,8,1,PLOO
1103991414,SD13,10/22/1999,100,Porichthys notatus,11,1,PLOO
1103991414,SD13,10/22/1999,100,Scorpaena guttata,19,1,PLOO
1103991414,SD13,10/22/1999,100,Scorpaena guttata,20,1,PLOO
1103991414,SD13,10/22/1999,100,Sebastes saxicola,5,1,PLOO
1103991414,SD13,10/22/1999,100,Sebastes saxicola,6,16,PLOO
1103991414,SD13,10/22/1999,100,Sebastes saxicola,7,5,PLOO
1103991414,SD13,10/22/1999,100,Sebastes semicinctus,6,1,PLOO
1103991414,SD13,10/22/1999,100,Sebastes semicinctus,7,1,PLOO
1103991414,SD13,10/22/1999,100,Symphurus atricaudus,13,1,PLOO
1103991414,SD13,10/22/1999,100,Symphurus atricaudus,14,2,PLOO
1103991414,SD13,10/22/1999,100,Zalembius rosaceus,7,2,PLOO
1103991414,SD13,10/22/1999,100,Zaniolepis latipinnis,6,1,PLOO
1103991414,SD13,10/22/1999,100,Zaniolepis latipinnis,7,7,PLOO
1103991414,SD13,10/22/1999,100,Zaniolepis latipinnis,8,7,PLOO
1103991414,SD13,10/22/1999,100,Zaniolepis latipinnis,9,2,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,3,1,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,4,3,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,5,14,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,6,11,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,7,59,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,8,9,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys sordidus,9,2,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,10,2,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,11,16,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,12,20,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,13,9,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,14,3,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,15,2,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,16,2,PLOO
1103991415,SD14,10/22/1999,100,Citharichthys xanthostigma,18,1,PLOO
1103991415,SD14,10/22/1999,100,Glyptocephalus zachirus,13,2,PLOO
1103991415,SD14,10/22/1999,100,Glyptocephalus zachirus,14,1,PLOO
1103991415,SD14,10/22/1999,100,Hippoglossina stomata,14,1,PLOO
1103991415,SD14,10/22/1999,100,Hippoglossina stomata,19,1,PLOO
1103991415,SD14,10/22/1999,100,Icelinus quadriseriatus,5,6,PLOO
1103991415,SD14,10/22/1999,100,Icelinus quadriseriatus,6,13,PLOO
1103991415,SD14,10/22/1999,100,Icelinus quadriseriatus,7,36,PLOO
1103991415,SD14,10/22/1999,100,Icelinus quadriseriatus,8,3,PLOO
1103991415,SD14,10/22/1999,100,Lepidogobius lepidus,6,1,PLOO
1103991415,SD14,10/22/1999,100,Lepidogobius lepidus,8,1,PLOO
1103991415,SD14,10/22/1999,100,Microstomus pacificus,8,1,PLOO
1103991415,SD14,10/22/1999,100,Parophrys vetulus,19,1,PLOO
1103991415,SD14,10/22/1999,100,Parophrys vetulus,20,2,PLOO
1103991415,SD14,10/22/1999,100,Parophrys vetulus,21,2,PLOO
1103991415,SD14,10/22/1999,100,Parophrys vetulus,23,1,PLOO
1103991415,SD14,10/22/1999,100,Porichthys notatus,11,2,PLOO
1103991415,SD14,10/22/1999,100,Porichthys notatus,12,2,PLOO
1103991415,SD14,10/22/1999,100,Porichthys notatus,17,1,PLOO
1103991415,SD14,10/22/1999,100,Scorpaena guttata,19,4,PLOO
1103991415,SD14,10/22/1999,100,Scorpaena guttata,22,1,PLOO
1103991415,SD14,10/22/1999,100,Scorpaena guttata,24,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes levis,10,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes rosenblatti,8,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes rosenblatti,10,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,5,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,6,38,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,7,40,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,8,2,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,9,3,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,10,2,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,11,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes saxicola,13,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes semicinctus,6,1,PLOO
1103991415,SD14,10/22/1999,100,Sebastes semicinctus,7,1,PLOO
1103991415,SD14,10/22/1999,100,Symphurus atricaudus,12,1,PLOO
1103991415,SD14,10/22/1999,100,Symphurus atricaudus,14,3,PLOO
1103991415,SD14,10/22/1999,100,Symphurus atricaudus,16,2,PLOO
1103991415,SD14,10/22/1999,100,Synodus lucioceps,16,1,PLOO
1103991415,SD14,10/22/1999,100,Synodus lucioceps,18,2,PLOO
1103991415,SD14,10/22/1999,100,Synodus lucioceps,19,3,PLOO
1103991415,SD14,10/22/1999,100,Synodus lucioceps,20,3,PLOO
1103991415,SD14,10/22/1999,100,Synodus lucioceps,21,1,PLOO
1103991415,SD14,10/22/1999,100,Zalembius rosaceus,7,1,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,5,1,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,7,3,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,8,2,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,9,1,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,10,1,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,12,1,PLOO
1103991415,SD14,10/22/1999,100,Zaniolepis latipinnis,14,1,PLOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,5,1,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,6,2,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,7,17,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,8,20,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,9,2,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,11,2,SBOO
121001526,SD15,1/10/2000,27,Chitonotus pugetensis,12,1,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,3,10,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,4,30,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,5,31,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,6,65,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,7,19,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,8,48,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,9,22,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,10,8,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,11,2,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,12,2,SBOO
121001526,SD15,1/10/2000,27,Citharichthys stigmaeus,13,2,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys decurrens,11,1,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys decurrens,15,1,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys ritteri,14,1,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,6,2,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,7,12,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,8,3,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,10,1,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,17,1,SBOO
121001526,SD15,1/10/2000,27,Pleuronichthys verticalis,19,1,SBOO
121001526,SD15,1/10/2000,27,Porichthys notatus,6,1,SBOO
121001526,SD15,1/10/2000,27,Porichthys notatus,7,1,SBOO
121001526,SD15,1/10/2000,27,Porichthys notatus,8,5,SBOO
121001526,SD15,1/10/2000,27,Porichthys notatus,9,1,SBOO
121001526,SD15,1/10/2000,27,Porichthys notatus,10,1,SBOO
121001526,SD15,1/10/2000,27,Symphurus atricaudus,8,1,SBOO
121001526,SD15,1/10/2000,27,Syngnathus exilis,16,1,SBOO
121001526,SD15,1/10/2000,27,Syngnathus exilis,23,2,SBOO
121001526,SD15,1/10/2000,27,Synodus lucioceps,12,1,SBOO
121001526,SD15,1/10/2000,27,Synodus lucioceps,13,1,SBOO
121001526,SD15,1/10/2000,27,Synodus lucioceps,14,2,SBOO
121001526,SD15,1/10/2000,27,Synodus lucioceps,15,1,SBOO
121001528,SD16,1/10/2000,27,Chitonotus pugetensis,7,1,SBOO
121001528,SD16,1/10/2000,27,Chitonotus pugetensis,9,1,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,3,1,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,4,5,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,5,2,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,6,1,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,7,15,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,8,46,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,9,18,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,10,5,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,12,2,SBOO
121001528,SD16,1/10/2000,27,Citharichthys stigmaeus,13,1,SBOO
121001528,SD16,1/10/2000,27,Citharichthys xanthostigma,14,2,SBOO
121001528,SD16,1/10/2000,27,Paralichthys californicus,27,1,SBOO
121001528,SD16,1/10/2000,27,Paralichthys californicus,35,2,SBOO
121001528,SD16,1/10/2000,27,Parophrys vetulus,10,1,SBOO
121001528,SD16,1/10/2000,27,Parophrys vetulus,12,1,SBOO
121001528,SD16,1/10/2000,27,Pleuronichthys ritteri,17,1,SBOO
121001528,SD16,1/10/2000,27,Pleuronichthys verticalis,9,2,SBOO
121001528,SD16,1/10/2000,27,Pleuronichthys verticalis,12,1,SBOO
121001528,SD16,1/10/2000,27,Symphurus atricaudus,9,1,SBOO
121001528,SD16,1/10/2000,27,Symphurus atricaudus,13,1,SBOO
121001528,SD16,1/10/2000,27,Symphurus atricaudus,16,2,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,12,2,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,13,3,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,15,2,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,17,2,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,19,2,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,20,1,SBOO
121001528,SD16,1/10/2000,27,Synodus lucioceps,21,1,SBOO
121001528,SD16,1/10/2000,27,Urobatis halleri,41,1,SBOO
121001529,SD17,1/10/2000,30,Chitonotus pugetensis,7,1,SBOO
121001529,SD17,1/10/2000,30,Chitonotus pugetensis,8,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,3,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,4,5,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,5,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,6,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,7,9,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,8,21,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,9,12,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,10,3,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,11,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys stigmaeus,12,2,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,8,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,12,2,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,13,3,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,14,1,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,15,3,SBOO
121001529,SD17,1/10/2000,30,Citharichthys xanthostigma,16,1,SBOO
121001529,SD17,1/10/2000,30,Parophrys vetulus,11,1,SBOO
121001529,SD17,1/10/2000,30,Parophrys vetulus,13,1,SBOO
121001529,SD17,1/10/2000,30,Pleuronichthys verticalis,4,1,SBOO
121001529,SD17,1/10/2000,30,Pleuronichthys verticalis,7,1,SBOO
121001529,SD17,1/10/2000,30,Pleuronichthys verticalis,11,2,SBOO
121001529,SD17,1/10/2000,30,Pleuronichthys verticalis,15,1,SBOO
121001529,SD17,1/10/2000,30,Porichthys notatus,6,1,SBOO
121001529,SD17,1/10/2000,30,Symphurus atricaudus,7,1,SBOO
121001529,SD17,1/10/2000,30,Symphurus atricaudus,8,2,SBOO
121001529,SD17,1/10/2000,30,Symphurus atricaudus,10,3,SBOO
121001529,SD17,1/10/2000,30,Symphurus atricaudus,13,2,SBOO
121001529,SD17,1/10/2000,30,Symphurus atricaudus,14,1,SBOO
121001529,SD17,1/10/2000,30,Synodus lucioceps,19,1,SBOO
121001529,SD17,1/10/2000,30,Xystreurys liolepis,20,1,SBOO
121001530,SD18,1/10/2000,30,Chitonotus pugetensis,7,1,SBOO
121001530,SD18,1/10/2000,30,Chitonotus pugetensis,8,4,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,3,2,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,4,10,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,5,5,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,6,6,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,7,11,SBOO
121001530,SD18,1/10/2000,30,Citharichthys stigmaeus,8,35,SBOO
